row_no	sent_id	sentence	STARK Number of nodes	SyntComplex # tokens	nodes match?	STARK MDD	SyntComplex MDD raw	SyntComplex MDD rounded like STARK	MDD match?	STARK NDD	SyntComplex NDD raw	SyntComplex NDD rounded like STARK	NDD match?	STARK Max depth	SyntComplex MAXIMUM_TREE_DEPTH	Max depth match?	STARK N clauses	SyntComplex # clauses	N clauses match?	STARK N T-units	SyntComplex # T-units	N T-units match?	STARK Clauses/T-unit	SyntComplex Clauses/T-unit raw	SyntComplex Clauses/T-unit rounded like STARK	Clauses/T-unit match?	STARK example	STARK tree	mismatch note
3042	ssj126.805.3042	Noč bo pisana in neskončna, ni se motil, imel je prav in v takih trenutkih, ko mu je resničnost uslužno izpolnila pričakovanja, je bil zadovoljen s sabo.	32	32	yes	4.27	4.269230769230769	4.27	yes	0.73	0.7269207500539439	0.73	yes	5	5	yes	5.00	5	yes	4.00	4	yes	1.25	1.25	1.25	yes	A[Noč] B[bo] C[pisana] D[in] E[neskončna]F[,] G[ni] H[se] I[motil]J[,] K[imel] L[je] M[prav] N[in] O[v] P[takih] Q[trenutkih]R[,] S[ko] T[mu] U[je] V[resničnost] W[uslužno] X[izpolnila] Y[pričakovanja]Z[,] A[je] B[bil] C[zadovoljen] D[s] E[sabo]F[.] 	Noč <nsubj bo <cop pisana >conj (in <cc neskončna) >conj (, <punct ni <aux se <expl motil) >conj (, <punct imel >aux je >advmod prav) >conj (in <cc (v <case takih <det trenutkih >acl (, <punct ko <mark mu <iobj je <aux resničnost <nsubj uslužno <advmod izpolnila >obj pričakovanja >punct ,)) <obl je <aux bil <cop zadovoljen >obl (s <case sabo)) >punct .	
3043	ssj126.805.3043	Prisotni v sobi so se že napolnili s tremi dvojnimi odmerki vodke, kot običajno so pognali po grlu eno za drugo, takoj nato pa prižgali vsak svoj zavitek - to je bil hkrati trenutek, ko je glasba s svojimi temnimi toni preplavila hišo in se razlila prek trga, tako da so nekje na polovici zvitka zaslišali trkanje po vratih pameti, le trenutek zatem pa sta jo pijača in dim zavzela v enem samem naskoku in jo zdrobila v prah.	85	85	yes	3.27	3.272727272727273	3.27	yes	1.96	1.959234119796759	1.96	yes	9	9	yes	9.00	9	yes	8.00	8	yes	1.12	1.125	1.12	yes	A[Prisotni] B[v] C[sobi] D[so] E[se] F[že] G[napolnili] H[s] I[tremi] J[dvojnimi] K[odmerki] L[vodke]M[,] N[kot] O[običajno] P[so] Q[pognali] R[po] S[grlu] T[eno] U[za] V[drugo]W[,] X[takoj] Y[nato] Z[pa] A[prižgali] B[vsak] C[svoj] D[zavitek] E[-] F[to] G[je] H[bil] I[hkrati] J[trenutek]K[,] L[ko] M[je] N[glasba] O[s] P[svojimi] Q[temnimi] R[toni] S[preplavila] T[hišo] U[in] V[se] W[razlila] X[prek] Y[trga]Z[,] A[tako] B[da] C[so] D[nekje] E[na] F[polovici] G[zvitka] H[zaslišali] I[trkanje] J[po] K[vratih] L[pameti]M[,] N[le] O[trenutek] P[zatem] Q[pa] R[sta] S[jo] T[pijača] U[in] V[dim] W[zavzela] X[v] Y[enem] Z[samem] A[naskoku] B[in] C[jo] D[zdrobila] E[v] F[prah]G[.] 	(Prisotni >nmod (v <case sobi)) <nsubj so <aux se <expl že <advmod napolnili >obl (s <case tremi <nummod dvojnimi <amod odmerki >nmod vodke) >parataxis (, <punct (kot <case običajno) <obl so <aux pognali >obl (po <case grlu) >obj eno >obl (za <case drugo)) >parataxis (, <punct (takoj <advmod nato) <advmod pa <advmod prižgali >obl vsak >obj (svoj <det zavitek) >parataxis (- <punct to <nsubj je <aux bil <cop hkrati <advmod trenutek >acl (, <punct ko <mark je <aux glasba <nsubj (s <case svojimi <det temnimi <amod toni) <obl preplavila >obj hišo >conj (in <cc se <expl razlila >obl (prek <case trga)) >conj (, <punct (tako >fixed da) <cc so <aux (nekje <advmod na <case polovici >nmod zvitka) <obl zaslišali >obj (trkanje >nmod (po <case vratih >nmod pameti)) >parataxis (, <punct ((le <advmod trenutek) <nmod zatem) <advmod pa <advmod sta <aux jo <obj (pijača >conj (in <cc dim)) <nsubj zavzela >obl (v <case enem <nummod samem <amod naskoku) >conj (in <cc jo <obj zdrobila >obl (v <case prah))))))) >punct .	
3044	ssj126.806.3044	Oklenila se je njegove dlani in začutil je lepljivo testo na koži, nato je pričelo padati iz nje:	20	20	yes	2.88	2.8823529411764706	2.88	yes	0.36	0.3579997179736975	0.36	yes	5	5	yes	4.00	4	yes	3.00	3	yes	1.33	1.3333333333333333	1.33	yes	A[Oklenila] B[se] C[je] D[njegove] E[dlani] F[in] G[začutil] H[je] I[lepljivo] J[testo] K[na] L[koži]M[,] N[nato] O[je] P[pričelo] Q[padati] R[iz] S[nje]T[:] 	Oklenila >expl se >aux je >obj (njegove <det dlani) >conj (in <cc začutil >aux je >obj (lepljivo <amod testo) >obl (na <case koži)) >parataxis (, <punct je <aux pričelo >xcomp (nato <advmod padati >obl (iz <case nje))) >punct :	
3045	ssj126.807.3045	Vse gre narobe.	4	4	yes	1.00	1.0	1.00	yes	0.69	0.6931471805599453	0.69	yes	2	2	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Vse] B[gre] C[narobe]D[.] 	Vse <nsubj gre >advmod narobe >punct .	
3046	ssj126.807.3046	Morate se zbrati.	4	4	yes	1.50	1.5	1.50	yes	0.06	0.05889151782819164	0.06	yes	3	3	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Morate] B[se] C[zbrati]D[.] 	Morate >xcomp (se <expl zbrati) >punct .	
3047	ssj126.807.3047	Gospa Klara je bila tu, rekla sem ji, da ste bolni.	14	14	yes	2.10	2.1	2.10	yes	1.10	1.1025023823275908	1.10	yes	4	4	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Gospa] B[Klara] C[je] D[bila] E[tu]F[,] G[rekla] H[sem] I[ji]J[,] K[da] L[ste] M[bolni]N[.] 	(Gospa >nmod Klara) <nsubj je <aux bila >advmod tu >parataxis (, <punct rekla >aux sem >iobj ji >ccomp (, <punct da <mark ste <cop bolni)) >punct .	
3048	ssj126.807.3048	Da imate visoko vročino.	5	5	yes	1.33	1.3333333333333333	1.33	yes	0.61	0.6081976621622466	0.61	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Da] B[imate] C[visoko] D[vročino]E[.] 	Da <mark imate >obj (visoko <amod vročino) >punct .	
3049	ssj126.808.3049	Precej dela nas čaka, je zavzdihnil Lut, ko se je vrnil iz barake, z desnico neprestano na svoji Juliji, kakor je bilo ime njegovi dvocevki s skrajšano cevjo.	33	33	yes	2.30	2.2962962962962963	2.30	yes	1.51	1.5097680945213474	1.51	yes	8	8	yes	4.00	4	yes	2.00	2	yes	2.00	2.0	2.00	yes	A[Precej] B[dela] C[nas] D[čaka]E[,] F[je] G[zavzdihnil] H[Lut]I[,] J[ko] K[se] L[je] M[vrnil] N[iz] O[barake]P[,] Q[z] R[desnico] S[neprestano] T[na] U[svoji] V[Juliji]W[,] X[kakor] Y[je] Z[bilo] A[ime] B[njegovi] C[dvocevki] D[s] E[skrajšano] F[cevjo]G[.] 	(Precej <advmod dela) <nsubj nas <obj čaka >parataxis (, <punct je <aux zavzdihnil >nsubj Lut >advcl (, <punct ko <mark se <expl je <aux vrnil >obl (iz <case barake)) >advcl (, <punct z <case desnico >orphan neprestano >orphan (na <case svoji <det Juliji >acl (, <punct kakor <mark je <aux bilo >nsubj ime >obj (njegovi <det dvocevki >nmod (s <case skrajšano <amod cevjo)))))) >punct .	
3050	ssj126.809.3050	Stopila sta, povsod kresničke, ki so švigale po zraku, noč se je spremenila v slavje, v ognjemet, ognjene krogle so padale po mestu in ga spreminjale v škrbine, bučanje je razjedalo bregove, od bobnenja se je cefrala zemlja, cefral se je zrak, cefral se je prostor.	56	56	yes	6.38	6.377777777777778	6.38	yes	0.05	0.05051151889585848	0.05	yes	5	5	yes	9.00	9	yes	8.00	8	yes	1.12	1.125	1.12	yes	A[Stopila] B[sta]C[,] D[povsod] E[kresničke]F[,] G[ki] H[so] I[švigale] J[po] K[zraku]L[,] M[noč] N[se] O[je] P[spremenila] Q[v] R[slavje]S[,] T[v] U[ognjemet]V[,] W[ognjene] X[krogle] Y[so] Z[padale] A[po] B[mestu] C[in] D[ga] E[spreminjale] F[v] G[škrbine]H[,] I[bučanje] J[je] K[razjedalo] L[bregove]M[,] N[od] O[bobnenja] P[se] Q[je] R[cefrala] S[zemlja]T[,] U[cefral] V[se] W[je] X[zrak]Y[,] Z[cefral] A[se] B[je] C[prostor]D[.] 	Stopila >aux sta >parataxis (, <punct povsod <orphan kresničke >acl (, <punct ki <mark so <aux švigale >obl (po <case zraku) >punct ,)) >parataxis (noč <nsubj se <expl je <aux spremenila >obl (v <case slavje >appos (, <punct v <case ognjemet >punct ,))) >parataxis ((ognjene <amod krogle) <nsubj so <aux padale >obl (po <case mestu) >conj (in <cc ga <obj spreminjale >obl (v <case škrbine))) >parataxis (, <punct bučanje <nsubj je <aux razjedalo >obj bregove) >parataxis (, <punct (od <case bobnenja) <obl se <expl je <aux cefrala >nsubj zemlja) >parataxis (, <punct cefral >expl se >aux je >nsubj zrak) >parataxis (, <punct cefral >expl se >aux je >nsubj prostor) >punct .	
3051	ssj126.810.3051	Zgrudila sta se v stole, Lisa je takoj padla v spanec, plavi lasje so ji prekrili lep obraz in nanj je legel mir.	26	26	yes	3.00	3.0	3.00	yes	0.45	0.4469089380110482	0.45	yes	4	4	yes	4.00	4	yes	4.00	4	yes	1.00	1.0	1.00	yes	A[Zgrudila] B[sta] C[se] D[v] E[stole]F[,] G[Lisa] H[je] I[takoj] J[padla] K[v] L[spanec]M[,] N[plavi] O[lasje] P[so] Q[ji] R[prekrili] S[lep] T[obraz] U[in] V[nanj] W[je] X[legel] Y[mir]Z[.] 	Zgrudila >aux sta >expl se >obl (v <case stole) >parataxis (, <punct Lisa <nsubj je <aux takoj <advmod padla >obl (v <case spanec)) >parataxis (, <punct (plavi <amod lasje) <nsubj so <aux ji <iobj prekrili >obj (lep <amod obraz) >conj (in <cc nanj <obl je <aux legel >nsubj mir)) >punct .	
3052	ssj126.810.3052	Goran je z nemirno kretnjo, ki so bile v zadnjih dneh stalnica v njegovem obnašanju, pograbil cigarete z mize, prižgal in se nemo zagledal v televizijo.	30	30	yes	4.20	4.2	4.20	yes	1.62	1.61953926609286	1.62	yes	5	5	yes	4.00	4	yes	3.00	3	yes	1.33	1.3333333333333333	1.33	yes	A[Goran] B[je] C[z] D[nemirno] E[kretnjo]F[,] G[ki] H[so] I[bile] J[v] K[zadnjih] L[dneh] M[stalnica] N[v] O[njegovem] P[obnašanju]Q[,] R[pograbil] S[cigarete] T[z] U[mize]V[,] W[prižgal] X[in] Y[se] Z[nemo] A[zagledal] B[v] C[televizijo]D[.] 	Goran <nsubj je <aux (z <case nemirno <amod kretnjo >acl (, <punct ki <mark so <aux bile <cop (v <case zadnjih <amod dneh) <obl stalnica >nmod (v <case njegovem <det obnašanju) >punct ,)) <obl pograbil >obj cigarete >obl (z <case mize) >parataxis (, <punct prižgal >conj (in <cc se <expl nemo <advmod zagledal >obl (v <case televizijo))) >punct .	
3053	ssj126.810.3053	Na njegovem obrazu je bila vidna utrujenost in znerviranost, celodnevno izigravanje čudežno ozdravljenega fanatika je bilo naporno delo.	20	20	yes	2.65	2.6470588235294117	2.65	yes	1.34	1.3390372609280319	1.34	yes	6	6	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Na] B[njegovem] C[obrazu] D[je] E[bila] F[vidna] G[utrujenost] H[in] I[znerviranost]J[,] K[celodnevno] L[izigravanje] M[čudežno] N[ozdravljenega] O[fanatika] P[je] Q[bilo] R[naporno] S[delo]T[.] 	(Na <case njegovem <det obrazu) <obl je <aux bila <cop vidna >nsubj (utrujenost >conj (in <cc znerviranost)) >parataxis (, <punct (celodnevno <amod izigravanje >nmod ((čudežno <advmod ozdravljenega) <amod fanatika)) <nsubj je <aux bilo <cop naporno <amod delo) >punct .	
3054	ssj126.810.3054	Z vrta sta lahko odšla šele kot zadnja, ždenje do polnoči in več pa je postajalo hudo mučna stvar.	21	21	yes	2.56	2.5555555555555554	2.56	yes	1.31	1.3116351965722024	1.31	yes	6	6	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Z] B[vrta] C[sta] D[lahko] E[odšla] F[šele] G[kot] H[zadnja]I[,] J[ždenje] K[do] L[polnoči] M[in] N[več] O[pa] P[je] Q[postajalo] R[hudo] S[mučna] T[stvar]U[.] 	(Z <case vrta) <obl sta <aux lahko <advmod odšla >obl (šele <advmod kot <case zadnja) >parataxis (, <punct (ždenje >nmod (do <case polnoči >conj (in <cc več))) <nsubj pa <advmod je <aux postajalo >xcomp ((hudo <advmod mučna) <amod stvar)) >punct .	
3055	ssj126.810.3055	Medtem pa seveda ostali trije lepo posedajo po hiši, spijo, se ga pokajo in gledajo televizijo, skratka, počnejo nič.	24	24	yes	4.33	4.333333333333333	4.33	yes	0.95	0.951803884682312	0.95	yes	3	3	yes	5.00	5	yes	5.00	5	yes	1.00	1.0	1.00	yes	A[Medtem] B[pa] C[seveda] D[ostali] E[trije] F[lepo] G[posedajo] H[po] I[hiši]J[,] K[spijo]L[,] M[se] N[ga] O[pokajo] P[in] Q[gledajo] R[televizijo]S[,] T[skratka]U[,] V[počnejo] W[nič]X[.] 	Medtem <advmod pa <advmod seveda <advmod (ostali <amod trije) <nsubj lepo <advmod posedajo >obl (po <case hiši) >conj (, <punct spijo) >conj (, <punct se <expl ga <expl pokajo) >conj (in <cc gledajo >obj televizijo) >discourse (, <punct skratka >punct ,) >parataxis (počnejo >obj nič) >punct .	
3056	ssj126.810.3056	Bil je pravzaprav pošteno sit vsega.	7	7	yes	2.20	2.2	2.20	yes	0.82	0.8209805520698301	0.82	yes	2	2	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Bil] B[je] C[pravzaprav] D[pošteno] E[sit] F[vsega]G[.] 	Bil <cop je <aux pravzaprav <advmod pošteno <advmod sit >obj vsega >punct .	
3057	ssj126.811.3057	Povlekel je pogled od žarnice, prevlečene s kožo, ki ga je pravkar nagovorila, in se zagledal v vrsto, ki se je vila kačasto prek vsega trga, vsi so si hoteli za dva zelena bankovca očistiti dušo in jo preložiti na očetova ramena in si za dva naslednja bankovca olajšati telo, ga ubiti v deklici.	61	61	yes	3.55	3.547169811320755	3.55	yes	0.72	0.7189959074982335	0.72	yes	7	7	yes	9.00	9	yes	6.00	6	yes	1.50	1.5	1.50	yes	A[Povlekel] B[je] C[pogled] D[od] E[žarnice]F[,] G[prevlečene] H[s] I[kožo]J[,] K[ki] L[ga] M[je] N[pravkar] O[nagovorila]P[,] Q[in] R[se] S[zagledal] T[v] U[vrsto]V[,] W[ki] X[se] Y[je] Z[vila] A[kačasto] B[prek] C[vsega] D[trga]E[,] F[vsi] G[so] H[si] I[hoteli] J[za] K[dva] L[zelena] M[bankovca] N[očistiti] O[dušo] P[in] Q[jo] R[preložiti] S[na] T[očetova] U[ramena] V[in] W[si] X[za] Y[dva] Z[naslednja] A[bankovca] B[olajšati] C[telo]D[,] E[ga] F[ubiti] G[v] H[deklici]I[.] 	Povlekel >aux je >obj pogled >obl (od <case žarnice >amod (, <punct prevlečene >nmod (s <case kožo) >punct ,) >acl (ki <mark ga <obj je <aux pravkar <advmod nagovorila >punct ,)) >conj (in <cc se <expl zagledal >obl (v <case vrsto >acl (, <punct ki <mark se <expl je <aux vila >advmod kačasto >obl (prek <case vsega <det trga) >punct ,))) >parataxis (vsi <nsubj so <aux hoteli >xcomp (si <iobj (za <case dva <nummod zelena <amod bankovca) <obl očistiti >obj dušo >conj (in <cc jo <obj preložiti >obl (na <case očetova <amod ramena)) >conj (in <cc si <iobj (za <case dva <nummod naslednja <amod bankovca) <obl olajšati >obj telo >parataxis (, <punct ga <obj ubiti >obl (v <case deklici))))) >punct .	
3058	ssj126.811.3058	Pognal se je skozi vrsto na spodnji trg.	9	9	yes	2.57	2.5714285714285716	2.57	yes	0.03	0.028493465686805247	0.03	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Pognal] B[se] C[je] D[skozi] E[vrsto] F[na] G[spodnji] H[trg]I[.] 	Pognal >expl se >aux je >obl (skozi <case vrsto) >obl (na <case spodnji <amod trg) >punct .	
3059	ssj126.811.3059	Znašel se je sredi zadnjega ceremoniala tistega dne, za konec bo župan povedal nekaj besed.	17	17	yes	2.64	2.642857142857143	2.64	yes	0.35	0.34766808177866354	0.35	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Znašel] B[se] C[je] D[sredi] E[zadnjega] F[ceremoniala] G[tistega] H[dne]I[,] J[za] K[konec] L[bo] M[župan] N[povedal] O[nekaj] P[besed]Q[.] 	Znašel >expl se >aux je >obl (sredi <case zadnjega <amod ceremoniala >nmod (tistega <det dne)) >parataxis (, <punct (za <case konec) <obl bo <aux župan <nsubj povedal >obj (nekaj <det besed)) >punct .	
3060	ssj126.811.3060	Zagledal ga je na močno razsvetljenih odrskih deskah, zahvaljeval se je in čakal, da se aplavz pomiri.	20	20	yes	2.88	2.875	2.88	yes	0.33	0.33024168687057687	0.33	yes	5	5	yes	4.00	4	yes	3.00	3	yes	1.33	1.3333333333333333	1.33	yes	A[Zagledal] B[ga] C[je] D[na] E[močno] F[razsvetljenih] G[odrskih] H[deskah]I[,] J[zahvaljeval] K[se] L[je] M[in] N[čakal]O[,] P[da] Q[se] R[aplavz] S[pomiri]T[.] 	Zagledal >obj ga >aux je >obl (na <case (močno <advmod razsvetljenih) <amod odrskih <amod deskah) >parataxis (, <punct zahvaljeval >expl se >aux je >conj (in <cc čakal >ccomp (, <punct da <mark se <expl aplavz <nsubj pomiri))) >punct .	
3061	ssj126.811.3061	Nato je spregovoril:	4	4	yes	1.50	1.5	1.50	yes	0.49	0.49041462650586304	0.49	yes	2	2	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Nato] B[je] C[spregovoril]D[:] 	Nato <advmod je <aux spregovoril >punct :	
3062	ssj127.812.3062	Znate uveljaviti svoje potrebe?	5	5	yes	1.33	1.3333333333333333	1.33	yes	0.26	0.2616240718822739	0.26	yes	4	4	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Znate] B[uveljaviti] C[svoje] D[potrebe]E[?] 	Znate >xcomp (uveljaviti >obj (svoje <det potrebe)) >punct ?	
3063	ssj127.812.3063	Ali pa le redko izrazite svoje želje?	8	8	yes	2.00	2.0	2.00	yes	1.01	1.0074515102711326	1.01	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Ali] B[pa] C[le] D[redko] E[izrazite] F[svoje] G[želje]H[?] 	Ali <cc pa <advmod (le <advmod redko) <advmod izrazite >obj (svoje <det želje) >punct ?	
3064	ssj127.812.3064	Naš test vam bo izdal, ali znate drugim pokazati, kaj hočete …	14	14	yes	1.80	1.8	1.80	yes	1.37	1.3682248378119541	1.37	yes	5	5	yes	4.00	4	yes	1.00	1	yes	4.00	4.0	4.00	yes	A[Naš] B[test] C[vam] D[bo] E[izdal]F[,] G[ali] H[znate] I[drugim] J[pokazati]K[,] L[kaj] M[hočete] N[…] 	(Naš <det test) <nsubj vam <iobj bo <aux izdal >ccomp (, <punct ali <mark znate >xcomp (drugim <iobj pokazati >ccomp (, <punct kaj <obj hočete))) >punct …	
3065	ssj128.813.3065	Naj naštejem še nekaj splošnih in nekaj bolj konkretnih področij, ki so se mi zdela pomembna, nadrejena in sem jih ob različnih priložnosti izpostavljal.	27	27	yes	3.70	3.6956521739130435	3.70	yes	0.61	0.6071636576833807	0.61	yes	6	6	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Naj] B[naštejem] C[še] D[nekaj] E[splošnih] F[in] G[nekaj] H[bolj] I[konkretnih] J[področij]K[,] L[ki] M[so] N[se] O[mi] P[zdela] Q[pomembna]R[,] S[nadrejena] T[in] U[sem] V[jih] W[ob] X[različnih] Y[priložnosti] Z[izpostavljal]A[.] 	Naj <advmod naštejem >obj (še <advmod nekaj <det (splošnih >conj (in <cc nekaj <advmod bolj <advmod konkretnih)) <amod področij >acl (, <punct ki <mark so <aux se <expl mi <obj zdela >xcomp (pomembna >conj (, <punct nadrejena)) >conj (in <cc sem <aux jih <obj (ob <case različnih <amod priložnosti) <obl izpostavljal))) >punct .	
3066	ssj129.814.3066	Vsi najbolj zagnani gojitelji pasemskih kuncev so na letošnji državni razstavi v Gornji Radgoni predstavili sodnikom in obiskovalcem svoj letošnji izkupiček.	22	22	yes	2.80	2.8	2.80	yes	1.82	1.8222718201469426	1.82	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Vsi] B[najbolj] C[zagnani] D[gojitelji] E[pasemskih] F[kuncev] G[so] H[na] I[letošnji] J[državni] K[razstavi] L[v] M[Gornji] N[Radgoni] O[predstavili] P[sodnikom] Q[in] R[obiskovalcem] S[svoj] T[letošnji] U[izkupiček]V[.] 	(Vsi <det (najbolj <advmod zagnani) <amod gojitelji >nmod (pasemskih <amod kuncev)) <nsubj so <aux (na <case letošnji <amod državni <amod razstavi >nmod (v <case Gornji <amod Radgoni)) <obl predstavili >iobj (sodnikom >conj (in <cc obiskovalcem)) >obj (svoj <det letošnji <amod izkupiček) >punct .	
3067	ssj129.814.3067	Na sicer 11. državni razstavi jim je uspelo zbrati skupno 527 kuncev 41 pasem 57 barv 74 razstavljalcev iz 19 društev iz praktično cele Slovenije.	26	26	yes	2.33	2.3333333333333335	2.33	yes	1.78	1.781449825626687	1.78	yes	8	8	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Na] B[sicer] C[11.] D[državni] E[razstavi] F[jim] G[je] H[uspelo] I[zbrati] J[skupno] K[527] L[kuncev] M[41] N[pasem] O[57] P[barv] Q[74] R[razstavljalcev] S[iz] T[19] U[društev] V[iz] W[praktično] X[cele] Y[Slovenije]Z[.] 	sicer <advmod jim <obj je <aux uspelo >xcomp ((Na <case 11. <nummod državni <amod razstavi) <obl zbrati >advmod skupno >obj (527 <nummod kuncev >nmod (41 <nummod pasem) >nmod (57 <nummod barv) >nmod (74 <nummod razstavljalcev >nmod (iz <case 19 <nummod društev >nmod (iz <case (praktično <advmod cele) <amod Slovenije))))) >punct .	
3068	ssj129.814.3068	V veliko veselje predsednika sekcije za kunčerejo pri SZDGPMŽ Marjana Ernestla je bila tako po dolgem času ponovno presežena številka 500 živali.	23	23	yes	3.05	3.0476190476190474	3.05	yes	1.88	1.880120062808683	1.88	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[V] B[veliko] C[veselje] D[predsednika] E[sekcije] F[za] G[kunčerejo] H[pri] I[SZDGPMŽ] J[Marjana] K[Ernestla] L[je] M[bila] N[tako] O[po] P[dolgem] Q[času] R[ponovno] S[presežena] T[številka] U[500] V[živali]W[.] 	(V <case veliko <amod veselje >nmod (predsednika >nmod (sekcije >nmod (za <case kunčerejo) >nmod (pri <case SZDGPMŽ)) >nmod (Marjana >flat Ernestla))) <obl je <aux bila <cop tako <advmod (po <case dolgem <amod času) <obl ponovno <advmod presežena >nsubj (številka >nmod (500 <nummod živali)) >punct .	
3069	ssj129.815.3069	To so robustne živali s kratkim, močnim in širokim repom ter velikim zaobljenim kljunom.	16	16	yes	3.15	3.1538461538461537	3.15	yes	0.83	0.8269991500479427	0.83	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[To] B[so] C[robustne] D[živali] E[s] F[kratkim]G[,] H[močnim] I[in] J[širokim] K[repom] L[ter] M[velikim] N[zaobljenim] O[kljunom]P[.] 	To <nsubj so <cop robustne <amod živali >nmod (s <case (kratkim >conj (, <punct močnim) >conj (in <cc širokim)) <amod repom >conj (ter <cc velikim <amod zaobljenim <amod kljunom)) >punct .	
3070	ssj129.815.3070	Delimo jih v dva rodova: rod eclectus širokorepi in rod tanygnathus velikokljuni papagaji.	15	15	yes	1.92	1.9166666666666667	1.92	yes	0.59	0.5918657587528506	0.59	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Delimo] B[jih] C[v] D[dva] E[rodova]F[:] G[rod] H[eclectus] I[širokorepi] J[in] K[rod] L[tanygnathus] M[velikokljuni] N[papagaji]O[.] 	Delimo >obj jih >obl (v <case dva <nummod rodova >appos (: <punct rod >nmod eclectus >appos širokorepi >conj (in <cc rod >nmod tanygnathus >appos (velikokljuni <amod papagaji)))) >punct .	
3071	ssj129.816.3071	V neki reklami v Avstriji sem prebrala nekaj, kar mislim, da pove vse: Kar je dobro za kokoš, je dobro za jajce, kar je dobro za jajce, je dobro za nas.	38	38	yes	2.63	2.6333333333333333	2.63	yes	1.71	1.7053032945538682	1.71	yes	6	6	yes	7.00	7	yes	3.00	3	yes	2.33	2.3333333333333335	2.33	yes	A[V] B[neki] C[reklami] D[v] E[Avstriji] F[sem] G[prebrala] H[nekaj]I[,] J[kar] K[mislim]L[,] M[da] N[pove] O[vse]P[:] Q[Kar] R[je] S[dobro] T[za] U[kokoš]V[,] W[je] X[dobro] Y[za] Z[jajce]A[,] B[kar] C[je] D[dobro] E[za] F[jajce]G[,] H[je] I[dobro] J[za] K[nas]L[.] 	(V <case neki <det reklami >nmod (v <case Avstriji)) <obl sem <aux prebrala >obj (nekaj >acl (, <punct kar <iobj mislim >ccomp (, <punct da <mark pove >obj vse))) >parataxis (: <punct (Kar <nsubj je <cop dobro >obl (za <case kokoš) >punct ,) <csubj je <cop dobro >obl (za <case jajce) >parataxis (, <punct (kar <nsubj je <cop dobro >obl (za <case jajce) >punct ,) <csubj je <cop dobro >obl (za <case nas))) >punct .	
3072	ssj129.817.3072	Na olju spražimo čebulo, dodamo česen ter oprane in narezane gobe.	13	13	yes	2.20	2.2	2.20	yes	0.91	0.9121413304668073	0.91	yes	7	7	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Na] B[olju] C[spražimo] D[čebulo]E[,] F[dodamo] G[česen] H[ter] I[oprane] J[in] K[narezane] L[gobe]M[.] 	(Na <case olju) <obl spražimo >obj čebulo >parataxis (, <punct dodamo >obj (česen >conj (ter <cc (oprane >conj (in <cc narezane)) <amod gobe))) >punct .	
